Stato,Area Geografica,Macro Regione,Regione,Provincia,Comune;
Italia,Nord,Nord-ovest,Piemonte,Novara,Agrate Conturbia;
Italia,Nord,Nord-ovest,Piemonte,Novara,Ameno;
Italia,Nord,Nord-ovest,Piemonte,Novara,Armeno;
Italia,Nord,Nord-ovest,Piemonte,Novara,Arona;
Italia,Nord,Nord-ovest,Piemonte,Novara,Barengo;
Italia,Nord,Nord-ovest,Piemonte,Novara,Bellinzago Novarese;
Italia,Nord,Nord-ovest,Piemonte,Novara,Biandrate;
Italia,Nord,Nord-ovest,Piemonte,Novara,Boca;
Italia,Nord,Nord-ovest,Piemonte,Novara,Bogogno;
Italia,Nord,Nord-ovest,Piemonte,Novara,Bolzano Novarese;
Italia,Nord,Nord-ovest,Piemonte,Novara,Borgo Ticino;
Italia,Nord,Nord-ovest,Piemonte,Novara,Borgolavezzaro;
Italia,Nord,Nord-ovest,Piemonte,Novara,Borgomanero;
Italia,Nord,Nord-ovest,Piemonte,Novara,Briga Novarese;
Italia,Nord,Nord-ovest,Piemonte,Novara,Briona;
Italia,Nord,Nord-ovest,Piemonte,Novara,Caltignaga;
Italia,Nord,Nord-ovest,Piemonte,Novara,Cameri;
Italia,Nord,Nord-ovest,Piemonte,Novara,Carpignano Sesia;
Italia,Nord,Nord-ovest,Piemonte,Novara,Casalbeltrame;
Italia,Nord,Nord-ovest,Piemonte,Novara,Casaleggio Novara;
Italia,Nord,Nord-ovest,Piemonte,Novara,Casalino;
Italia,Nord,Nord-ovest,Piemonte,Novara,Casalvolone;
Italia,Nord,Nord-ovest,Piemonte,Novara,Castellazzo Novarese;
Italia,Nord,Nord-ovest,Piemonte,Novara,Castelletto sopra Ticino;
Italia,Nord,Nord-ovest,Piemonte,Novara,Cavaglietto;
Italia,Nord,Nord-ovest,Piemonte,Novara,Cavaglio d'Agogna;
Italia,Nord,Nord-ovest,Piemonte,Novara,Cavallirio;
Italia,Nord,Nord-ovest,Piemonte,Novara,Cerano;
Italia,Nord,Nord-ovest,Piemonte,Novara,Colazza;
Italia,Nord,Nord-ovest,Piemonte,Novara,Comignago;
Italia,Nord,Nord-ovest,Piemonte,Novara,Cressa;
Italia,Nord,Nord-ovest,Piemonte,Novara,Cureggio;
Italia,Nord,Nord-ovest,Piemonte,Novara,Divignano;
Italia,Nord,Nord-ovest,Piemonte,Novara,Dormelletto;
Italia,Nord,Nord-ovest,Piemonte,Novara,Fara Novarese;
Italia,Nord,Nord-ovest,Piemonte,Novara,Fontaneto d'Agogna;
Italia,Nord,Nord-ovest,Piemonte,Novara,Galliate;
Italia,Nord,Nord-ovest,Piemonte,Novara,Garbagna Novarese;
Italia,Nord,Nord-ovest,Piemonte,Novara,Gargallo;
Italia,Nord,Nord-ovest,Piemonte,Novara,Gattico;
Italia,Nord,Nord-ovest,Piemonte,Novara,Gattico-Veruno;
Italia,Nord,Nord-ovest,Piemonte,Novara,Ghemme;
Italia,Nord,Nord-ovest,Piemonte,Novara,Gozzano;
Italia,Nord,Nord-ovest,Piemonte,Novara,Granozzo con Monticello;
Italia,Nord,Nord-ovest,Piemonte,Novara,Grignasco;
Italia,Nord,Nord-ovest,Piemonte,Novara,Invorio;
Italia,Nord,Nord-ovest,Piemonte,Novara,Landiona;
Italia,Nord,Nord-ovest,Piemonte,Novara,Lesa;
Italia,Nord,Nord-ovest,Piemonte,Novara,Maggiora;
Italia,Nord,Nord-ovest,Piemonte,Novara,Mandello Vitta;
Italia,Nord,Nord-ovest,Piemonte,Novara,Marano Ticino;
Italia,Nord,Nord-ovest,Piemonte,Novara,Massino Visconti;
Italia,Nord,Nord-ovest,Piemonte,Novara,Meina;
Italia,Nord,Nord-ovest,Piemonte,Novara,Mezzomerico;
Italia,Nord,Nord-ovest,Piemonte,Novara,Miasino;
Italia,Nord,Nord-ovest,Piemonte,Novara,Momo;
Italia,Nord,Nord-ovest,Piemonte,Novara,Nebbiuno;
Italia,Nord,Nord-ovest,Piemonte,Novara,Nibbiola;
Italia,Nord,Nord-ovest,Piemonte,Novara,Novara;
Italia,Nord,Nord-ovest,Piemonte,Novara,Oleggio;
Italia,Nord,Nord-ovest,Piemonte,Novara,Oleggio Castello;
Italia,Nord,Nord-ovest,Piemonte,Novara,Orta San Giulio;
Italia,Nord,Nord-ovest,Piemonte,Novara,Paruzzaro;
Italia,Nord,Nord-ovest,Piemonte,Novara,Pella;
Italia,Nord,Nord-ovest,Piemonte,Novara,Pettenasco;
Italia,Nord,Nord-ovest,Piemonte,Novara,Pisano;
Italia,Nord,Nord-ovest,Piemonte,Novara,Pogno;
Italia,Nord,Nord-ovest,Piemonte,Novara,Pombia;
Italia,Nord,Nord-ovest,Piemonte,Novara,Prato Sesia;
Italia,Nord,Nord-ovest,Piemonte,Novara,Recetto;
Italia,Nord,Nord-ovest,Piemonte,Novara,Romagnano Sesia;
Italia,Nord,Nord-ovest,Piemonte,Novara,Romentino;
Italia,Nord,Nord-ovest,Piemonte,Novara,San Maurizio d'Opaglio;
Italia,Nord,Nord-ovest,Piemonte,Novara,San Nazzaro Sesia;
Italia,Nord,Nord-ovest,Piemonte,Novara,San Pietro Mosezzo;
Italia,Nord,Nord-ovest,Piemonte,Novara,Sillavengo;
Italia,Nord,Nord-ovest,Piemonte,Novara,Sizzano;
Italia,Nord,Nord-ovest,Piemonte,Novara,Soriso;
Italia,Nord,Nord-ovest,Piemonte,Novara,Sozzago;
Italia,Nord,Nord-ovest,Piemonte,Novara,Suno;
Italia,Nord,Nord-ovest,Piemonte,Novara,Terdobbiate;
Italia,Nord,Nord-ovest,Piemonte,Novara,Tornaco;
Italia,Nord,Nord-ovest,Piemonte,Novara,Trecate;
Italia,Nord,Nord-ovest,Piemonte,Novara,Vaprio d'Agogna;
Italia,Nord,Nord-ovest,Piemonte,Novara,Varallo Pombia;
Italia,Nord,Nord-ovest,Piemonte,Novara,Veruno;
Italia,Nord,Nord-ovest,Piemonte,Novara,Vespolate;
Italia,Nord,Nord-ovest,Piemonte,Novara,Vicolungo;
Italia,Nord,Nord-ovest,Piemonte,Novara,Vinzaglio;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Acceglio;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Aisone;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Alba;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Albaretto della Torre;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Alto;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Argentera;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Arguello;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Bagnasco;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Bagnolo Piemonte;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Baldissero d'Alba;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Barbaresco;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Barge;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Barolo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Bastia Mondovì;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Battifollo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Beinette;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Bellino;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Belvedere Langhe;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Bene Vagienna;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Benevello;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Bergolo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Bernezzo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Bonvicino;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Borgo San Dalmazzo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Borgomale;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Bosia;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Bossolasco;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Boves;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Bra;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Briaglia;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Briga Alta;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Brondello;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Brossasco;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Busca;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Camerana;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Camo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Canale;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Canosio;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Caprauna;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Caraglio;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Caramagna Piemonte;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Cardè;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Carrù;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Cartignano;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Casalgrasso;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Castagnito;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Casteldelfino;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Castellar;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Castelletto Stura;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Castelletto Uzzone;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Castellinaldo d'Alba;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Castellino Tanaro;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Castelmagno;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Castelnuovo di Ceva;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Castiglione Falletto;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Castiglione Tinella;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Castino;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Cavallerleone;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Cavallermaggiore;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Celle di Macra;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Centallo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Ceresole Alba;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Cerretto Langhe;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Cervasca;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Cervere;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Ceva;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Cherasco;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Chiusa di Pesio;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Cigliè;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Cissone;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Clavesana;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Corneliano d'Alba;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Cortemilia;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Cossano Belbo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Costigliole Saluzzo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Cravanzana;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Crissolo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Cuneo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Demonte;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Diano d'Alba;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Dogliani;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Dronero;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Elva;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Entracque;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Envie;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Farigliano;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Faule;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Feisoglio;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Fossano;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Frabosa Soprana;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Frabosa Sottana;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Frassino;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Gaiola;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Gambasca;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Garessio;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Genola;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Gorzegno;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Gottasecca;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Govone;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Grinzane Cavour;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Guarene;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Igliano;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Isasca;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,La Morra;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Lagnasco;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Lequio Berria;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Lequio Tanaro;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Lesegno;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Levice;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Limone Piemonte;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Lisio;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Macra;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Magliano Alfieri;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Magliano Alpi;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Mango;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Manta;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Marene;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Margarita;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Marmora;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Marsaglia;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Martiniana Po;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Melle;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Moiola;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Mombarcaro;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Mombasiglio;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Monastero di Vasco;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Monasterolo Casotto;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Monasterolo di Savigliano;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Monchiero;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Mondovì;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Monesiglio;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Monforte d'Alba;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Montà;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Montaldo di Mondovì;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Montaldo Roero;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Montanera;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Montelupo Albese;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Montemale di Cuneo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Monterosso Grana;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Monteu Roero;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Montezemolo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Monticello d'Alba;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Moretta;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Morozzo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Murazzano;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Murello;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Narzole;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Neive;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Neviglie;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Niella Belbo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Niella Tanaro;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Novello;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Nucetto;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Oncino;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Ormea;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Ostana;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Paesana;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Pagno;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Pamparato;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Paroldo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Perletto;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Perlo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Peveragno;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Pezzolo Valle Uzzone;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Pianfei;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Piasco;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Pietraporzio;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Piobesi d'Alba;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Piozzo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Pocapaglia;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Polonghera;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Pontechianale;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Pradleves;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Prazzo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Priero;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Priocca;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Priola;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Prunetto;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Racconigi;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Revello;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Rifreddo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Rittana;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Roaschia;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Roascio;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Robilante;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Roburent;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Rocca Cigliè;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Rocca de' Baldi;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Roccabruna;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Roccaforte Mondovì;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Roccasparvera;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Roccavione;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Rocchetta Belbo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Roddi;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Roddino;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Rodello;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Rossana;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Ruffia;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Sale delle Langhe;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Sale San Giovanni;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Saliceto;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Salmour;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Saluzzo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Sambuco;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Sampeyre;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,San Benedetto Belbo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,San Damiano Macra;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,San Michele Mondovì;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Sanfrè;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Sanfront;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Santa Vittoria d'Alba;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Sant'Albano Stura;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Santo Stefano Belbo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Santo Stefano Roero;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Savigliano;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Scagnello;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Scarnafigi;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Serralunga d'Alba;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Serravalle Langhe;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Sinio;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Somano;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Sommariva del Bosco;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Sommariva Perno;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Stroppo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Tarantasca;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Torre Bormida;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Torre Mondovì;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Torre San Giorgio;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Torresina;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Treiso;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Trezzo Tinella;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Trinità;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Valdieri;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Valgrana;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Valloriate;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Valmala;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Venasca;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Verduno;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Vernante;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Verzuolo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Vezza d'Alba;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Vicoforte;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Vignolo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Villafalletto;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Villanova Mondovì;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Villanova Solaro;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Villar San Costanzo;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Vinadio;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Viola;
Italia,Nord,Nord-ovest,Piemonte,Cuneo,Vottignasco;
Italia,Nord,Nord-ovest,Piemonte,Asti,Agliano Terme;
Italia,Nord,Nord-ovest,Piemonte,Asti,Albugnano;
Italia,Nord,Nord-ovest,Piemonte,Asti,Antignano;
Italia,Nord,Nord-ovest,Piemonte,Asti,Aramengo;
Italia,Nord,Nord-ovest,Piemonte,Asti,Asti;
Italia,Nord,Nord-ovest,Piemonte,Asti,Azzano d'Asti;
Italia,Nord,Nord-ovest,Piemonte,Asti,Baldichieri d'Asti;
Italia,Nord,Nord-ovest,Piemonte,Asti,Belveglio;
Italia,Nord,Nord-ovest,Piemonte,Asti,Berzano di San Pietro;
Italia,Nord,Nord-ovest,Piemonte,Asti,Bruno;
Italia,Nord,Nord-ovest,Piemonte,Asti,Bubbio;
Italia,Nord,Nord-ovest,Piemonte,Asti,Buttigliera d'Asti;
Italia,Nord,Nord-ovest,Piemonte,Asti,Calamandrana;
Italia,Nord,Nord-ovest,Piemonte,Asti,Calliano;
Italia,Nord,Nord-ovest,Piemonte,Asti,Calosso;
Italia,Nord,Nord-ovest,Piemonte,Asti,Camerano Casasco;
Italia,Nord,Nord-ovest,Piemonte,Asti,Canelli;
Italia,Nord,Nord-ovest,Piemonte,Asti,Cantarana;
Italia,Nord,Nord-ovest,Piemonte,Asti,Capriglio;
Italia,Nord,Nord-ovest,Piemonte,Asti,Casorzo;
Italia,Nord,Nord-ovest,Piemonte,Asti,Cassinasco;
Italia,Nord,Nord-ovest,Piemonte,Asti,Castagnole delle Lanze;
Italia,Nord,Nord-ovest,Piemonte,Asti,Castagnole Monferrato;
Italia,Nord,Nord-ovest,Piemonte,Asti,Castel Boglione;
Italia,Nord,Nord-ovest,Piemonte,Asti,Castel Rocchero;
Italia,Nord,Nord-ovest,Piemonte,Asti,Castell'Alfero;
Italia,Nord,Nord-ovest,Piemonte,Asti,Castellero;
Italia,Nord,Nord-ovest,Piemonte,Asti,Castelletto Molina;
Italia,Nord,Nord-ovest,Piemonte,Asti,Castello di Annone;
Italia,Nord,Nord-ovest,Piemonte,Asti,Castelnuovo Belbo;
Italia,Nord,Nord-ovest,Piemonte,Asti,Castelnuovo Calcea;
Italia,Nord,Nord-ovest,Piemonte,Asti,Castelnuovo Don Bosco;
Italia,Nord,Nord-ovest,Piemonte,Asti,Cellarengo;
Italia,Nord,Nord-ovest,Piemonte,Asti,Celle Enomondo;
Italia,Nord,Nord-ovest,Piemonte,Asti,Cerreto d'Asti;
Italia,Nord,Nord-ovest,Piemonte,Asti,Cerro Tanaro;
Italia,Nord,Nord-ovest,Piemonte,Asti,Cessole;
Italia,Nord,Nord-ovest,Piemonte,Asti,Chiusano d'Asti;
Italia,Nord,Nord-ovest,Piemonte,Asti,Cinaglio;
Italia,Nord,Nord-ovest,Piemonte,Asti,Cisterna d'Asti;
Italia,Nord,Nord-ovest,Piemonte,Asti,Coazzolo;
Italia,Nord,Nord-ovest,Piemonte,Asti,Cocconato;
Italia,Nord,Nord-ovest,Piemonte,Asti,Corsione;
Italia,Nord,Nord-ovest,Piemonte,Asti,Cortandone;
Italia,Nord,Nord-ovest,Piemonte,Asti,Cortanze;
Italia,Nord,Nord-ovest,Piemonte,Asti,Cortazzone;
Italia,Nord,Nord-ovest,Piemonte,Asti,Cortiglione;
Italia,Nord,Nord-ovest,Piemonte,Asti,Cossombrato;
Italia,Nord,Nord-ovest,Piemonte,Asti,Costigliole d'Asti;
Italia,Nord,Nord-ovest,Piemonte,Asti,Cunico;
Italia,Nord,Nord-ovest,Piemonte,Asti,Dusino San Michele;
Italia,Nord,Nord-ovest,Piemonte,Asti,Ferrere;
Italia,Nord,Nord-ovest,Piemonte,Asti,Fontanile;
Italia,Nord,Nord-ovest,Piemonte,Asti,Frinco;
Italia,Nord,Nord-ovest,Piemonte,Asti,Grana;
